album_id|song_num|term_str|n|max_pos|song_dfidf|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|sentiment|tfidf
13|9|explain|1|VB|65.7440430902258|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4696003077873271|0.4696003077873271|0.4696003077873271
13|9|ill|1|NNP|433.76405954563927|0.1711776083447669|0.0|0.1711776083447669|0.1711776083447669|0.0|0.1711776083447669|0.0|0.0|-0.1711776083447669|0.1711776083447669
13|9|love|2|NN|480.125143902306|0.0|0.0|0.0|0.0|0.2799563521296244|0.0|0.0|0.0|0.2799563521296244|0.2799563521296244
13|9|regret|1|VB|85.24568474593272|0.0|0.0|0.0|0.0|0.0|0.4349269629894526|0.0|0.0|-0.4349269629894526|0.4349269629894526
13|9|shit|1|NN|131.3119053533804|0.3751768724382297|0.0|0.3751768724382297|0.0|0.0|0.0|0.0|0.0|-0.3751768724382297|0.3751768724382297
13|9|store|1|NN|65.7440430902258|0.0|0.4696003077873271|0.0|0.0|0.0|0.0|0.0|0.0|0.4696003077873271|0.4696003077873271
13|9|surprise|2|NN|70.8059086379991|0.0|0.0|0.0|0.9195572550389493|0.9195572550389493|0.0|0.9195572550389493|0.0|0.9195572550389493|0.9195572550389493
13|10|blast|1|NN|17.792664807819882|0.3558532961563976|0.0|0.0|0.3558532961563976|0.0|0.0|0.3558532961563976|0.0|-0.3558532961563976|0.3558532961563976
13|10|death|2|NN|146.11219085468872|0.4030681127025896|0.4030681127025896|0.4030681127025896|0.4030681127025896|0.0|0.4030681127025896|0.4030681127025896|0.0|-0.4030681127025896|0.4030681127025896
13|10|favorite|1|JJ|75.73643883826543|0.0|0.0|0.0|0.0|0.2524547961275514|0.0|0.0|0.2524547961275514|0.2524547961275514|0.2524547961275514
13|10|god|1|NNP|173.41452441639672|0.0|0.1874751615312397|0.0|0.1874751615312397|0.1874751615312397|0.0|0.0|0.1874751615312397|0.1874751615312397|0.1874751615312397
13|10|ill|4|NNP|433.76405954563927|0.3834378426922778|0.0|0.3834378426922778|0.3834378426922778|0.0|0.3834378426922778|0.0|0.0|-0.3834378426922778|0.3834378426922778
13|10|love|1|NN|480.125143902306|0.0|0.0|0.0|0.0|0.0783877785962948|0.0|0.0|0.0|0.0783877785962948|0.0783877785962948
13|10|rave|16|VBP|9.89633240390994|6.333652738502362|0.0|6.333652738502362|0.0|6.333652738502362|0.0|6.333652738502362|6.333652738502362|0.0|6.333652738502362
13|10|words|1|NNS|201.14744060123476|0.1749108179141171|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.1749108179141171|0.1749108179141171
13|11|bad|2|JJ|209.79950542994197|0.611660365684962|0.0|0.611660365684962|0.611660365684962|0.0|0.611660365684962|0.0|0.0|-0.611660365684962|0.611660365684962
13|11|brigade|3|NN|17.792664807819882|0.0|0.0|0.0|1.9063569436949872|0.0|0.0|0.0|0.0|-1.9063569436949872|1.9063569436949872
13|11|case|1|NN|49.62284237296636|0.0|0.0|0.0|0.5063555344180241|0.0|0.5063555344180241|0.0|0.0|-0.5063555344180241|0.5063555344180241
13|11|choke|1|NNP|49.62284237296636|0.5063555344180241|0.0|0.0|0.0|0.0|0.5063555344180241|0.0|0.0|-0.5063555344180241|0.5063555344180241
13|11|comfort|1|NN|60.53766662220867|0.0|0.4804576716048306|0.0|0.0|0.4804576716048306|0.0|0.0|0.4804576716048306|0.4804576716048306|0.4804576716048306
13|11|die|1|VB|246.9003062658316|0.0|0.0|0.0|0.2799323200292875|0.0|0.2799323200292875|0.0|0.0|-0.2799323200292875|0.2799323200292875
13|11|falling|1|VBG|176.63938583772153|0.0|0.0|0.0|0.0|0.0|0.3320289207475968|0.0|0.0|-0.3320289207475968|0.3320289207475968
13|11|fortune|1|NN|37.8720215451129|0.0|0.5410288792158985|0.0|0.0|0.5410288792158985|0.0|0.5410288792158985|0.5410288792158985|0.5410288792158985|0.5410288792158985
13|11|freedom|1|NN|37.8720215451129|0.0|0.0|0.0|0.0|0.5410288792158985|0.0|0.0|0.5410288792158985|0.5410288792158985|0.5410288792158985
13|11|god|1|NNP|173.41452441639672|0.0|0.3347770741629279|0.0|0.3347770741629279|0.3347770741629279|0.0|0.0|0.3347770741629279|0.3347770741629279|0.3347770741629279
13|11|hate|1|VB|127.47287767653086|0.3793835645134847|0.0|0.3793835645134847|0.3793835645134847|0.0|0.3793835645134847|0.0|0.0|-0.3793835645134847|0.3793835645134847
13|11|holiday|3|NN|60.53766662220867|0.0|1.441373014814492|0.0|0.0|1.441373014814492|0.0|0.0|0.0|1.441373014814492|1.441373014814492
13|11|hood|1|NN|43.86821941913272|0.5222407073706276|0.0|0.5222407073706276|0.5222407073706276|0.0|0.0|0.0|0.0|-0.5222407073706276|0.5222407073706276
13|11|ill|1|NNP|433.76405954563927|0.1711776083447669|0.0|0.1711776083447669|0.1711776083447669|0.0|0.1711776083447669|0.0|0.0|-0.1711776083447669|0.1711776083447669
13|11|money|6|NN|131.3119053533804|2.2510612346293786|2.2510612346293786|0.0|0.0|2.2510612346293786|0.0|2.2510612346293786|2.2510612346293786|2.2510612346293786|2.2510612346293786
13|11|passion|1|NN|37.8720215451129|0.0|0.5410288792158985|0.0|0.0|0.5410288792158985|0.0|0.0|0.5410288792158985|0.5410288792158985|0.5410288792158985
13|11|pimple|1|NN|9.89633240390994|0.0|0.0|0.7068808859935672|0.0|0.0|0.0|0.0|0.0|-0.7068808859935672|0.7068808859935672
13|11|pray|1|VBP|85.24568474593272|0.0|0.4349269629894526|0.0|0.4349269629894526|0.4349269629894526|0.0|0.4349269629894526|0.4349269629894526|0.4349269629894526|0.4349269629894526
13|11|rob|1|VB|17.792664807819882|0.6354523145649957|0.0|0.6354523145649957|0.6354523145649957|0.0|0.6354523145649957|0.0|0.0|-0.6354523145649957|0.6354523145649957
13|11|word|1|NN|111.4880861804516|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3981717363587556|0.3981717363587556|0.3981717363587556
14|0|baby|2|NN|294.3372584150192|0.0|0.0|0.0|0.0|0.318546816466471|0.0|0.0|0.0|0.318546816466471|0.318546816466471
14|0|forgotten|1|NNP|60.53766662220867|0.0|0.0|0.0|0.3057457910212559|0.0|0.3057457910212559|0.0|0.0|-0.3057457910212559|0.3057457910212559
14|0|hungry|1|JJ|55.17065923127954|0.0|0.3134696547231791|0.0|0.0|0.0|0.0|0.0|0.0|-0.3134696547231791|0.3134696547231791
14|0|money|1|NN|131.3119053533804|0.238748918824328|0.238748918824328|0.0|0.0|0.238748918824328|0.0|0.238748918824328|0.238748918824328|0.238748918824328|0.238748918824328
14|0|pain|4|NN|163.5015651304265|0.0|0.0|0.0|0.8743399204835642|0.0|0.8743399204835642|0.0|0.0|-0.8743399204835642|0.8743399204835642
14|0|pay|4|VB|123.57372030061735|0.0|0.976867354155078|0.0|0.0|0.976867354155078|0.0|0.0|0.976867354155078|0.976867354155078|0.976867354155078
14|0|pray|4|VBP|85.24568474593272|0.0|1.1070868148822433|0.0|1.1070868148822433|1.1070868148822433|0.0|1.1070868148822433|1.1070868148822433|1.1070868148822433|1.1070868148822433
